session_id,device_type,marketing_channel,website_version,session_duration_sec,converted,order_value_usd
3746,Desktop,Paid Ads,C,247.2,0,0.0
3747,Mobile,Social Media,C,98.5,0,0.0
3748,Desktop,Email,B,283.5,0,0.0
3749,Mobile,Email,A,165.2,0,0.0
3750,Mobile,Paid Ads,B,110.7,0,0.0
3751,Mobile,Social Media,B,109.7,0,0.0
3752,Mobile,Paid Ads,B,221.6,0,0.0
3753,Mobile,Email,C,158.4,0,0.0
3754,Desktop,Email,A,195.1,1,77.21
3755,Mobile,Organic Search,A,97.3,0,0.0
3756,Mobile,Organic Search,C,205.2,0,0.0
3757,Mobile,Organic Search,C,266.1,1,59.09
3758,Mobile,Organic Search,B,297.3,0,0.0
3759,Tablet,Paid Ads,A,347.1,0,0.0
3760,Mobile,Organic Search,B,329.0,0,0.0
3761,Tablet,Social Media,B,508.0,0,0.0
3762,Mobile,Organic Search,B,214.2,0,0.0
3763,Mobile,Organic Search,A,45.8,0,0.0
3764,Mobile,Social Media,A,121.0,0,0.0
3765,Mobile,Paid Ads,B,344.9,0,0.0
3766,Desktop,Paid Ads,B,192.9,1,49.63
3767,Mobile,Email,B,47.7,0,0.0
3768,Mobile,Referral,B,173.1,0,0.0
3769,Desktop,Social Media,A,256.4,0,0.0
3770,Desktop,Organic Search,B,183.8,0,0.0
3771,Tablet,Organic Search,C,318.8,0,0.0
3772,Tablet,Referral,B,460.6,0,0.0
3773,Desktop,Social Media,B,203.1,0,0.0
3774,Desktop,Email,B,417.7,0,0.0
3775,Desktop,Social Media,C,373.4,0,0.0
3776,Mobile,Organic Search,B,256.9,0,0.0
3777,Desktop,Paid Ads,B,230.3,0,0.0
3778,Mobile,Email,C,200.1,1,57.92
3779,Desktop,Email,A,159.9,0,0.0
3780,Tablet,Organic Search,B,255.1,0,0.0
3781,Mobile,Social Media,B,104.2,0,0.0
3782,Desktop,Organic Search,C,400.8,0,0.0
3783,Tablet,Referral,C,493.2,0,0.0
3784,Mobile,Organic Search,A,35.1,0,0.0
3785,Mobile,Social Media,C,293.5,0,0.0
3786,Tablet,Organic Search,C,328.9,0,0.0
3787,Tablet,Social Media,B,198.1,0,0.0
3788,Mobile,Social Media,A,160.7,0,0.0
3789,Mobile,Paid Ads,A,145.2,0,0.0
3790,Desktop,Email,B,115.8,0,0.0
3791,Mobile,Email,B,209.7,1,62.84
3792,Mobile,Email,C,332.2,0,0.0
3793,Mobile,Paid Ads,A,44.4,0,0.0
3794,Mobile,Social Media,B,135.8,0,0.0
3795,Desktop,Social Media,A,113.3,0,0.0
3796,Desktop,Social Media,B,95.5,0,0.0
3797,Desktop,Paid Ads,A,217.7,0,0.0
3798,Desktop,Social Media,B,258.7,0,0.0
3799,Mobile,Organic Search,A,278.4,0,0.0
3800,Mobile,Paid Ads,B,60.7,0,0.0
3801,Mobile,Organic Search,A,297.4,1,7.91
3802,Mobile,Organic Search,C,321.1,0,0.0
3803,Mobile,Organic Search,A,250.0,0,0.0
3804,Mobile,Organic Search,B,174.2,0,0.0
3805,Mobile,Email,B,196.5,0,0.0
3806,Mobile,Paid Ads,A,216.1,1,53.48
3807,Desktop,Organic Search,A,170.0,0,0.0
3808,Desktop,Email,A,117.0,0,0.0
3809,Tablet,Referral,B,106.6,0,0.0
3810,Desktop,Email,C,157.7,0,0.0
3811,Desktop,Email,A,403.3,0,0.0
3812,Mobile,Referral,C,100.3,0,0.0
3813,Desktop,Social Media,C,232.8,0,0.0
3814,Mobile,Referral,B,338.7,0,0.0
3815,Mobile,Referral,B,300.4,0,0.0
3816,Mobile,Paid Ads,C,324.2,0,0.0
3817,Mobile,Email,B,310.4,0,0.0
3818,Mobile,Email,C,118.7,1,85.46
3819,Desktop,Email,A,318.4,0,0.0
3820,Desktop,Email,C,392.1,0,0.0
3821,Desktop,Paid Ads,C,107.1,0,0.0
3822,Desktop,Paid Ads,C,211.2,0,0.0
3823,Mobile,Social Media,A,169.3,0,0.0
3824,Mobile,Social Media,C,173.7,0,0.0
3825,Desktop,Email,A,139.8,0,0.0
3826,Mobile,Email,C,165.3,0,0.0
3827,Mobile,Social Media,B,260.2,0,0.0
3828,Mobile,Referral,B,308.1,0,0.0
3829,Tablet,Organic Search,B,153.2,0,0.0
3830,Desktop,Referral,A,271.5,0,0.0
3831,Mobile,Organic Search,A,154.1,0,0.0
3832,Desktop,Social Media,A,59.7,0,0.0
3833,Mobile,Organic Search,B,229.9,0,0.0
3834,Mobile,Social Media,C,233.6,0,0.0
3835,Mobile,Paid Ads,C,261.0,0,0.0
3836,Mobile,Organic Search,C,202.0,0,0.0
3837,Desktop,Social Media,C,233.6,0,0.0
3838,Mobile,Social Media,B,163.1,0,0.0
3839,Desktop,Organic Search,B,321.5,0,0.0
3840,Mobile,Social Media,B,248.0,0,0.0
3841,Desktop,Organic Search,A,161.7,0,0.0
3842,Desktop,Organic Search,B,137.0,0,0.0
3843,Desktop,Organic Search,C,118.3,0,0.0
3844,Desktop,Social Media,B,96.8,0,0.0
3845,Tablet,Email,C,256.7,0,0.0
3846,Mobile,Social Media,A,277.2,0,0.0
3847,Desktop,Email,C,172.6,0,0.0
3848,Desktop,Social Media,A,276.7,0,0.0
3849,Mobile,Email,C,238.4,0,0.0
3850,Mobile,Referral,A,107.0,0,0.0
3851,Mobile,Paid Ads,B,196.7,0,0.0
3852,Mobile,Organic Search,B,204.0,0,0.0
3853,Mobile,Organic Search,A,56.2,0,0.0
3854,Mobile,Social Media,B,253.3,0,0.0
3855,Desktop,Paid Ads,A,270.5,0,0.0
3856,Mobile,Organic Search,B,166.6,1,42.75
3857,Desktop,Email,C,104.1,0,0.0
3858,Mobile,Referral,A,269.4,1,5.0
3859,Desktop,Organic Search,B,63.3,0,0.0
3860,Mobile,Organic Search,C,276.5,1,33.37
3861,Mobile,Organic Search,B,125.1,0,0.0
3862,Mobile,Paid Ads,C,89.2,0,0.0
3863,Desktop,Email,B,148.2,0,0.0
3864,Mobile,Social Media,B,215.2,0,0.0
3865,Tablet,Organic Search,A,99.3,0,0.0
3866,Mobile,Paid Ads,A,59.2,0,0.0
3867,Desktop,Organic Search,B,68.4,0,0.0
3868,Mobile,Paid Ads,C,387.7,1,15.34
3869,Desktop,Paid Ads,A,195.2,0,0.0
3870,Mobile,Social Media,C,129.2,0,0.0
3871,Mobile,Paid Ads,B,232.8,0,0.0
3872,Mobile,Email,B,169.8,0,0.0
3873,Mobile,Organic Search,C,304.3,0,0.0
3874,Mobile,Email,C,217.2,0,0.0
3875,Tablet,Organic Search,B,266.5,0,0.0
3876,Mobile,Paid Ads,A,103.7,0,0.0
3877,Mobile,Email,A,178.5,0,0.0
3878,Tablet,Social Media,A,252.9,0,0.0
3879,Mobile,Organic Search,C,241.8,0,0.0
3880,Mobile,Paid Ads,A,411.0,0,0.0
3881,Desktop,Social Media,C,291.8,0,0.0
3882,Tablet,Referral,A,238.4,1,42.31
3883,Desktop,Social Media,B,165.8,0,0.0
3884,Mobile,Organic Search,B,187.9,0,0.0
3885,Tablet,Paid Ads,B,291.7,0,0.0
3886,Mobile,Organic Search,B,188.0,1,25.97
3887,Tablet,Organic Search,C,158.4,1,73.62
3888,Desktop,Social Media,C,179.8,0,0.0
3889,Tablet,Email,C,181.0,0,0.0
3890,Mobile,Organic Search,A,224.9,0,0.0
3891,Mobile,Email,C,431.9,0,0.0
3892,Desktop,Social Media,C,108.5,0,0.0
3893,Mobile,Email,C,106.5,0,0.0
3894,Mobile,Organic Search,B,188.4,0,0.0
3895,Tablet,Paid Ads,A,78.0,0,0.0
3896,Desktop,Organic Search,C,211.4,0,0.0
3897,Mobile,Organic Search,B,232.4,1,62.01
3898,Mobile,Paid Ads,B,177.7,0,0.0
3899,Mobile,Paid Ads,B,240.6,1,54.17
3900,Mobile,Organic Search,B,113.6,0,0.0
3901,Mobile,Organic Search,A,121.8,0,0.0
3902,Desktop,Referral,C,138.6,0,0.0
3903,Desktop,Email,B,187.4,0,0.0
3904,Mobile,Paid Ads,B,211.7,0,0.0
3905,Mobile,Referral,A,130.5,0,0.0
3906,Desktop,Organic Search,C,223.6,0,0.0
3907,Desktop,Paid Ads,B,229.0,0,0.0
3908,Desktop,Email,B,185.0,0,0.0
3909,Mobile,Paid Ads,B,368.9,0,0.0
3910,Desktop,Organic Search,B,212.8,0,0.0
3911,Mobile,Paid Ads,C,287.6,0,0.0
3912,Mobile,Paid Ads,A,55.0,0,0.0
3913,Desktop,Social Media,C,182.9,0,0.0
3914,Mobile,Paid Ads,A,141.7,0,0.0
3915,Mobile,Paid Ads,C,203.8,0,0.0
3916,Mobile,Organic Search,B,294.1,0,0.0
3917,Mobile,Paid Ads,A,435.3,0,0.0
3918,Mobile,Organic Search,B,233.5,0,0.0
3919,Desktop,Email,A,60.4,0,0.0
3920,Mobile,Social Media,C,160.8,0,0.0
3921,Mobile,Paid Ads,C,93.6,0,0.0
3922,Desktop,Social Media,B,213.4,0,0.0
3923,Mobile,Organic Search,B,219.2,0,0.0
3924,Tablet,Paid Ads,C,90.4,1,79.52
3925,Mobile,Paid Ads,B,299.3,0,0.0
3926,Desktop,Paid Ads,B,135.8,0,0.0
3927,Mobile,Social Media,B,226.5,0,0.0
3928,Desktop,Referral,A,340.5,1,48.43
3929,Mobile,Paid Ads,C,238.8,0,0.0
3930,Tablet,Paid Ads,B,159.4,0,0.0
3931,Mobile,Social Media,C,142.4,0,0.0
3932,Desktop,Organic Search,B,181.4,0,0.0
3933,Mobile,Organic Search,B,284.7,0,0.0
3934,Mobile,Referral,B,225.4,0,0.0
3935,Mobile,Email,C,143.0,0,0.0
3936,Mobile,Referral,B,192.9,0,0.0
3937,Mobile,Organic Search,C,150.5,0,0.0
3938,Desktop,Organic Search,A,111.5,0,0.0
3939,Mobile,Paid Ads,C,120.4,0,0.0
3940,Mobile,Referral,C,200.3,0,0.0
3941,Mobile,Organic Search,C,206.4,0,0.0
3942,Mobile,Organic Search,B,218.1,0,0.0
3943,Mobile,Organic Search,C,256.8,0,0.0
3944,Desktop,Email,A,124.5,1,63.77
3945,Mobile,Email,A,161.1,0,0.0
3946,Desktop,Social Media,C,233.0,0,0.0
3947,Mobile,Organic Search,C,350.1,0,0.0
3948,Mobile,Social Media,A,75.4,0,0.0
3949,Desktop,Paid Ads,C,123.1,0,0.0
3950,Mobile,Organic Search,B,253.9,0,0.0
3951,Mobile,Organic Search,C,260.4,0,0.0
3952,Tablet,Paid Ads,C,290.4,0,0.0
3953,Tablet,Paid Ads,C,225.3,0,0.0
3954,Desktop,Referral,C,112.7,0,0.0
3955,Mobile,Paid Ads,C,415.4,0,0.0
3956,Desktop,Paid Ads,B,279.4,0,0.0
3957,Tablet,Social Media,A,73.8,0,0.0
3958,Tablet,Social Media,B,145.2,0,0.0
3959,Mobile,Organic Search,C,226.6,0,0.0
3960,Mobile,Social Media,A,128.5,0,0.0
3961,Mobile,Organic Search,C,155.4,0,0.0
3962,Mobile,Paid Ads,A,67.5,0,0.0
3963,Desktop,Social Media,C,224.3,0,0.0
3964,Mobile,Social Media,B,337.3,0,0.0
3965,Mobile,Paid Ads,C,182.9,1,87.5
3966,Mobile,Organic Search,C,266.1,0,0.0
3967,Mobile,Paid Ads,B,166.3,0,0.0
3968,Mobile,Paid Ads,C,272.1,0,0.0
3969,Mobile,Referral,A,144.7,0,0.0
3970,Mobile,Paid Ads,C,167.2,0,0.0
3971,Tablet,Email,C,198.3,0,0.0
3972,Mobile,Paid Ads,A,252.6,0,0.0
3973,Mobile,Email,A,207.9,1,58.54
3974,Mobile,Organic Search,B,187.4,0,0.0
3975,Mobile,Organic Search,A,249.9,0,0.0
3976,Mobile,Organic Search,C,338.9,1,58.49
3977,Mobile,Organic Search,A,43.4,1,34.18
3978,Mobile,Referral,C,106.2,0,0.0
3979,Mobile,Social Media,C,246.0,0,0.0
3980,Desktop,Social Media,C,219.0,0,0.0
3981,Mobile,Paid Ads,B,318.9,0,0.0
3982,Mobile,Social Media,A,76.5,0,0.0
3983,Desktop,Social Media,C,208.3,0,0.0
3984,Mobile,Email,C,309.6,1,40.5
3985,Mobile,Social Media,C,195.0,0,0.0
3986,Mobile,Social Media,B,264.1,0,0.0
3987,Mobile,Organic Search,A,256.7,0,0.0
3988,Mobile,Referral,C,167.4,0,0.0
3989,Tablet,Organic Search,C,188.4,1,34.94
3990,Tablet,Paid Ads,A,291.7,0,0.0
3991,Tablet,Email,C,221.5,0,0.0
3992,Mobile,Organic Search,A,210.7,0,0.0
3993,Mobile,Organic Search,B,198.1,1,78.26
3994,Mobile,Paid Ads,B,232.1,0,0.0
3995,Mobile,Paid Ads,B,173.2,0,0.0
3996,Mobile,Referral,A,193.9,0,0.0
3997,Mobile,Email,A,157.2,0,0.0
3998,Mobile,Paid Ads,B,62.8,1,19.95
3999,Mobile,Referral,A,163.2,0,0.0
4000,Mobile,Social Media,B,318.8,0,0.0
4001,Desktop,Email,B,194.0,1,83.94
4002,Mobile,Organic Search,C,169.7,0,0.0
4003,Desktop,Paid Ads,C,170.5,0,0.0
4004,Mobile,Organic Search,A,151.4,0,0.0
4005,Mobile,Organic Search,A,5.0,1,58.46
4006,Mobile,Social Media,C,359.7,1,19.14
4007,Mobile,Organic Search,C,191.5,0,0.0
4008,Mobile,Paid Ads,C,221.9,0,0.0
4009,Mobile,Social Media,C,189.0,0,0.0
4010,Desktop,Organic Search,B,144.3,0,0.0
4011,Mobile,Paid Ads,C,370.3,0,0.0
4012,Mobile,Social Media,B,80.7,0,0.0
4013,Tablet,Email,C,282.2,0,0.0
4014,Mobile,Organic Search,C,101.2,0,0.0
4015,Desktop,Referral,C,215.3,0,0.0
4016,Mobile,Email,B,289.3,0,0.0
4017,Mobile,Social Media,B,167.9,0,0.0
4018,Mobile,Paid Ads,A,182.0,0,0.0
4019,Mobile,Social Media,B,116.9,0,0.0
4020,Desktop,Email,C,182.2,1,89.42
4021,Mobile,Paid Ads,C,311.1,0,0.0
4022,Mobile,Referral,A,226.1,0,0.0
4023,Mobile,Referral,C,367.8,0,0.0
4024,Tablet,Paid Ads,B,170.7,0,0.0
4025,Desktop,Social Media,B,212.7,0,0.0
4026,Tablet,Paid Ads,B,208.7,0,0.0
4027,Desktop,Email,B,211.8,0,0.0
4028,Desktop,Email,C,304.8,0,0.0
4029,Mobile,Organic Search,C,158.0,1,43.34
4030,Tablet,Organic Search,C,225.9,0,0.0
4031,Mobile,Paid Ads,B,318.8,0,0.0
4032,Mobile,Referral,C,211.5,0,0.0
4033,Desktop,Paid Ads,A,222.4,0,0.0
4034,Mobile,Email,B,75.2,1,24.22
4035,Mobile,Paid Ads,B,203.6,1,54.56
4036,Mobile,Organic Search,C,155.4,0,0.0
4037,Mobile,Referral,C,89.6,0,0.0
4038,Desktop,Social Media,A,203.8,0,0.0
4039,Mobile,Paid Ads,C,241.4,0,0.0
4040,Desktop,Organic Search,A,92.9,1,42.26
4041,Mobile,Organic Search,B,121.9,0,0.0
4042,Desktop,Organic Search,C,449.3,0,0.0
4043,Mobile,Paid Ads,C,224.0,0,0.0
4044,Tablet,Social Media,C,253.1,0,0.0
4045,Mobile,Paid Ads,C,189.0,0,0.0
4046,Mobile,Organic Search,A,122.8,0,0.0
4047,Mobile,Organic Search,C,324.3,0,0.0
4048,Mobile,Paid Ads,C,233.1,0,0.0
4049,Mobile,Referral,B,300.5,0,0.0
4050,Desktop,Paid Ads,A,184.8,0,0.0
4051,Tablet,Organic Search,A,249.5,0,0.0
4052,Desktop,Social Media,C,110.6,0,0.0
4053,Mobile,Referral,C,142.8,0,0.0
4054,Mobile,Email,C,211.1,0,0.0
4055,Desktop,Email,B,157.9,0,0.0
4056,Desktop,Referral,A,237.3,0,0.0
4057,Mobile,Social Media,B,83.7,0,0.0
4058,Tablet,Referral,B,73.7,1,50.9
4059,Mobile,Organic Search,A,181.5,0,0.0
4060,Desktop,Email,A,278.0,0,0.0
4061,Tablet,Email,A,156.6,1,44.88
4062,Desktop,Referral,A,341.7,0,0.0
4063,Mobile,Paid Ads,C,372.6,0,0.0
4064,Desktop,Email,B,183.5,1,40.9
4065,Mobile,Organic Search,B,212.3,0,0.0
4066,Desktop,Social Media,B,141.6,0,0.0
4067,Mobile,Paid Ads,C,145.0,0,0.0
4068,Desktop,Social Media,C,275.3,0,0.0
4069,Tablet,Social Media,B,139.5,0,0.0
4070,Mobile,Paid Ads,C,149.3,0,0.0
4071,Mobile,Organic Search,C,141.3,0,0.0
4072,Desktop,Paid Ads,C,197.2,0,0.0
4073,Mobile,Social Media,B,188.9,0,0.0
4074,Mobile,Social Media,B,235.0,0,0.0
4075,Mobile,Social Media,B,156.6,0,0.0
4076,Mobile,Organic Search,B,134.3,0,0.0
4077,Desktop,Email,A,127.4,1,33.48
4078,Desktop,Social Media,B,184.0,0,0.0
4079,Mobile,Organic Search,B,137.3,0,0.0
4080,Mobile,Paid Ads,B,215.5,0,0.0
4081,Mobile,Paid Ads,B,71.8,0,0.0
4082,Mobile,Paid Ads,A,146.3,0,0.0
4083,Desktop,Organic Search,A,312.5,0,0.0
4084,Mobile,Organic Search,B,297.4,0,0.0
4085,Mobile,Organic Search,C,217.4,1,62.34
4086,Tablet,Organic Search,A,155.7,0,0.0
4087,Mobile,Organic Search,A,227.3,0,0.0
4088,Desktop,Email,A,91.4,0,0.0
4089,Mobile,Paid Ads,B,250.4,0,0.0
4090,Mobile,Paid Ads,A,332.6,0,0.0
4091,Mobile,Social Media,B,165.7,0,0.0
4092,Desktop,Paid Ads,B,218.5,0,0.0
4093,Desktop,Organic Search,C,220.8,0,0.0
4094,Mobile,Organic Search,B,130.6,0,0.0
4095,Mobile,Organic Search,A,340.2,0,0.0
4096,Mobile,Social Media,B,406.0,0,0.0
4097,Desktop,Paid Ads,C,270.9,0,0.0
4098,Desktop,Paid Ads,A,311.3,0,0.0
4099,Desktop,Social Media,C,140.0,1,69.8
4100,Tablet,Referral,B,214.0,0,0.0
4101,Mobile,Paid Ads,A,59.4,0,0.0
4102,Desktop,Paid Ads,A,176.3,0,0.0
4103,Desktop,Paid Ads,C,208.2,0,0.0
4104,Mobile,Social Media,C,180.7,0,0.0
4105,Tablet,Social Media,C,150.0,0,0.0
4106,Mobile,Social Media,A,194.6,0,0.0
4107,Desktop,Organic Search,C,143.9,1,68.26
4108,Desktop,Paid Ads,A,182.2,0,0.0
4109,Tablet,Email,B,160.4,0,0.0
4110,Mobile,Paid Ads,C,221.7,0,0.0
4111,Mobile,Referral,C,170.3,0,0.0
4112,Desktop,Paid Ads,B,160.5,0,0.0
4113,Desktop,Paid Ads,B,438.1,0,0.0
4114,Mobile,Paid Ads,A,188.2,0,0.0
4115,Desktop,Paid Ads,B,319.8,0,0.0
4116,Mobile,Email,A,340.0,0,0.0
4117,Desktop,Organic Search,C,506.5,0,0.0
4118,Desktop,Social Media,A,102.5,1,53.26
4119,Mobile,Social Media,C,308.9,0,0.0
4120,Mobile,Email,A,157.1,0,0.0
4121,Tablet,Social Media,B,138.1,0,0.0
4122,Desktop,Referral,A,83.2,0,0.0
4123,Desktop,Email,B,141.7,0,0.0
4124,Mobile,Paid Ads,B,228.0,0,0.0
4125,Tablet,Email,B,81.7,0,0.0
4126,Mobile,Referral,C,269.0,0,0.0
4127,Mobile,Organic Search,A,36.0,0,0.0
4128,Mobile,Social Media,B,128.7,0,0.0
4129,Desktop,Organic Search,C,174.9,0,0.0
4130,Tablet,Social Media,A,152.2,0,0.0
4131,Desktop,Organic Search,C,132.8,0,0.0
4132,Desktop,Social Media,C,145.7,0,0.0
4133,Mobile,Paid Ads,C,180.4,0,0.0
4134,Mobile,Social Media,B,125.4,0,0.0
4135,Mobile,Organic Search,C,177.7,0,0.0
4136,Mobile,Social Media,B,246.2,0,0.0
4137,Mobile,Paid Ads,B,321.8,0,0.0
4138,Desktop,Social Media,C,171.2,0,0.0
4139,Desktop,Paid Ads,A,218.1,0,0.0
4140,Desktop,Organic Search,C,176.8,0,0.0
4141,Mobile,Paid Ads,B,123.2,0,0.0
4142,Mobile,Referral,A,157.2,0,0.0
4143,Mobile,Organic Search,B,290.2,0,0.0
4144,Mobile,Social Media,C,92.0,0,0.0
4145,Mobile,Organic Search,B,66.4,1,48.92
4146,Mobile,Social Media,C,389.8,0,0.0
4147,Mobile,Organic Search,B,115.9,0,0.0
4148,Desktop,Paid Ads,C,209.4,0,0.0
4149,Mobile,Paid Ads,B,148.2,0,0.0
4150,Mobile,Organic Search,C,364.6,0,0.0
4151,Mobile,Paid Ads,A,246.6,0,0.0
4152,Mobile,Paid Ads,B,108.8,0,0.0
4153,Mobile,Paid Ads,C,241.6,0,0.0
4154,Mobile,Referral,A,189.6,0,0.0
4155,Desktop,Paid Ads,B,230.5,0,0.0
4156,Mobile,Referral,C,78.5,0,0.0
4157,Tablet,Paid Ads,C,108.1,0,0.0
4158,Mobile,Organic Search,C,297.4,0,0.0
4159,Mobile,Organic Search,C,95.3,0,0.0
4160,Mobile,Paid Ads,C,235.0,0,0.0
4161,Mobile,Paid Ads,B,77.5,0,0.0
4162,Mobile,Email,B,82.6,0,0.0
4163,Desktop,Social Media,C,150.2,0,0.0
4164,Mobile,Social Media,C,171.0,0,0.0
4165,Desktop,Paid Ads,A,177.9,1,44.33
4166,Mobile,Paid Ads,B,228.8,1,34.44
4167,Mobile,Social Media,B,265.0,0,0.0
4168,Mobile,Organic Search,C,154.9,0,0.0
4169,Mobile,Organic Search,B,236.3,0,0.0
4170,Mobile,Paid Ads,C,216.0,0,0.0
4171,Tablet,Organic Search,C,211.3,1,89.2
4172,Desktop,Social Media,A,447.1,1,83.23
4173,Tablet,Organic Search,B,190.8,0,0.0
4174,Mobile,Organic Search,B,162.3,0,0.0
4175,Desktop,Referral,A,133.1,0,0.0
4176,Desktop,Referral,B,210.4,0,0.0
4177,Desktop,Paid Ads,B,97.8,0,0.0
4178,Tablet,Paid Ads,C,239.6,0,0.0
4179,Desktop,Email,B,189.9,0,0.0
4180,Desktop,Organic Search,A,202.3,0,0.0
4181,Desktop,Paid Ads,B,182.2,0,0.0
4182,Mobile,Organic Search,C,92.3,1,37.89
4183,Desktop,Paid Ads,B,208.7,0,0.0
4184,Mobile,Referral,A,130.1,0,0.0
4185,Tablet,Email,C,300.2,0,0.0
4186,Desktop,Referral,A,219.4,0,0.0
4187,Mobile,Social Media,A,325.7,1,21.07
4188,Mobile,Social Media,B,186.7,0,0.0
4189,Mobile,Email,C,286.6,0,0.0
4190,Mobile,Social Media,C,410.5,0,0.0
4191,Mobile,Paid Ads,A,89.3,0,0.0
4192,Desktop,Organic Search,C,275.2,0,0.0
4193,Desktop,Paid Ads,C,236.9,0,0.0
4194,Desktop,Organic Search,C,110.8,0,0.0
4195,Mobile,Paid Ads,C,165.5,0,0.0
4196,Mobile,Organic Search,C,542.7,0,0.0
4197,Mobile,Social Media,A,213.1,0,0.0
4198,Desktop,Organic Search,A,209.8,1,21.17
4199,Mobile,Organic Search,C,176.3,0,0.0
4200,Mobile,Paid Ads,B,88.7,0,0.0
4201,Mobile,Organic Search,B,108.7,0,0.0
4202,Desktop,Referral,C,232.7,0,0.0
4203,Mobile,Paid Ads,C,242.0,0,0.0
4204,Desktop,Paid Ads,C,331.7,0,0.0
4205,Desktop,Organic Search,C,153.0,1,46.78
4206,Desktop,Email,A,120.0,0,0.0
4207,Mobile,Social Media,C,239.5,0,0.0
4208,Mobile,Paid Ads,C,172.6,0,0.0
4209,Mobile,Organic Search,A,119.2,0,0.0
4210,Mobile,Social Media,A,287.7,0,0.0
4211,Desktop,Referral,C,98.4,0,0.0
4212,Mobile,Paid Ads,B,312.0,0,0.0
4213,Mobile,Organic Search,A,209.9,0,0.0
4214,Mobile,Organic Search,A,137.3,1,49.94
4215,Desktop,Organic Search,A,111.5,0,0.0
4216,Mobile,Social Media,A,83.9,0,0.0
4217,Desktop,Referral,C,220.4,1,64.84
4218,Mobile,Referral,B,367.8,0,0.0
4219,Tablet,Email,C,121.4,0,0.0
4220,Desktop,Organic Search,A,63.3,1,65.56
4221,Mobile,Referral,B,199.8,0,0.0
4222,Mobile,Paid Ads,A,327.4,0,0.0
4223,Mobile,Paid Ads,C,221.9,0,0.0
4224,Mobile,Social Media,C,208.7,0,0.0
4225,Mobile,Organic Search,B,148.8,1,54.02
4226,Desktop,Email,C,317.8,0,0.0
4227,Desktop,Referral,A,193.8,0,0.0
4228,Mobile,Email,A,84.1,0,0.0
4229,Desktop,Email,C,248.9,0,0.0
4230,Mobile,Paid Ads,B,190.6,0,0.0
4231,Tablet,Organic Search,C,286.5,1,34.23
4232,Mobile,Email,A,340.5,1,75.14
4233,Desktop,Social Media,C,426.7,0,0.0
4234,Desktop,Referral,A,149.2,0,0.0
4235,Mobile,Organic Search,A,220.8,0,0.0
4236,Mobile,Paid Ads,B,352.4,0,0.0
4237,Mobile,Paid Ads,C,235.6,1,44.45
4238,Desktop,Social Media,B,304.5,1,69.08
4239,Mobile,Email,B,129.2,0,0.0
4240,Desktop,Referral,A,110.4,0,0.0
4241,Desktop,Organic Search,A,365.2,1,46.25
4242,Desktop,Paid Ads,A,376.0,0,0.0
4243,Mobile,Organic Search,C,280.2,0,0.0
4244,Mobile,Organic Search,A,148.6,0,0.0
4245,Desktop,Paid Ads,A,145.4,0,0.0
4246,Mobile,Social Media,B,153.9,1,53.61
4247,Desktop,Paid Ads,B,97.1,0,0.0
4248,Mobile,Paid Ads,B,213.1,0,0.0
4249,Mobile,Social Media,A,223.3,0,0.0
4250,Desktop,Email,B,244.1,0,0.0
4251,Mobile,Organic Search,C,366.6,1,85.39
4252,Mobile,Paid Ads,A,188.0,0,0.0
4253,Mobile,Social Media,C,260.1,0,0.0
4254,Mobile,Email,A,77.2,1,30.19
4255,Desktop,Email,C,289.2,0,0.0
4256,Mobile,Organic Search,C,273.3,0,0.0
4257,Mobile,Paid Ads,A,48.8,0,0.0
4258,Mobile,Referral,B,152.8,0,0.0
4259,Tablet,Paid Ads,B,281.4,0,0.0
4260,Mobile,Paid Ads,C,266.7,0,0.0
4261,Tablet,Referral,B,126.2,0,0.0
4262,Desktop,Organic Search,B,225.9,0,0.0
4263,Mobile,Social Media,A,368.5,1,27.92
4264,Desktop,Email,A,47.0,0,0.0
4265,Desktop,Organic Search,C,280.5,0,0.0
4266,Mobile,Social Media,B,174.8,0,0.0
4267,Mobile,Paid Ads,C,102.7,0,0.0
4268,Desktop,Email,C,245.9,0,0.0
4269,Desktop,Referral,B,123.0,0,0.0
4270,Desktop,Email,B,192.7,1,41.25
4271,Tablet,Organic Search,C,259.9,0,0.0
4272,Mobile,Email,C,277.4,0,0.0
4273,Desktop,Referral,C,259.8,0,0.0
4274,Desktop,Social Media,C,510.0,0,0.0
4275,Mobile,Social Media,B,158.2,0,0.0
4276,Mobile,Organic Search,C,154.6,0,0.0
4277,Mobile,Email,C,283.0,0,0.0
4278,Desktop,Organic Search,A,233.5,0,0.0
4279,Mobile,Paid Ads,B,167.6,0,0.0
4280,Desktop,Referral,B,138.6,0,0.0
4281,Mobile,Referral,B,342.6,0,0.0
4282,Mobile,Referral,A,56.5,0,0.0
4283,Desktop,Paid Ads,C,257.9,0,0.0
4284,Mobile,Organic Search,C,190.5,0,0.0
4285,Desktop,Paid Ads,B,224.7,1,54.0
4286,Mobile,Organic Search,A,84.9,0,0.0
4287,Tablet,Email,B,193.3,0,0.0
4288,Mobile,Social Media,A,250.8,0,0.0
4289,Tablet,Paid Ads,A,116.0,0,0.0
4290,Desktop,Organic Search,B,193.1,0,0.0
4291,Mobile,Paid Ads,C,276.9,0,0.0
4292,Mobile,Email,B,283.2,0,0.0
4293,Mobile,Social Media,B,471.2,0,0.0
4294,Desktop,Organic Search,C,170.4,0,0.0
